"term","estimate","std.error","statistic","p.value","phy_quantile"
"Log_HIGHWAY_NUM",0.118716495693361,0.00874005604192259,13.5830359809966,5.04894407515085e-42,4
"Log_PARK_NUM",-0.178145203722311,0.00989210381218386,-18.0088287693558,1.66106076996107e-72,4
"Log_RAILWAY_NUM",0.0569045994228912,0.00941198255732525,6.04597374424615,1.48510281957326e-09,4
"Log_WATER_NUM",0.159592677413386,0.0125522622732502,12.7142561188744,4.92776541854811e-37,4
"diff_county",0.771929621360742,0.0205771955682239,37.5138399594543,5.47889686503319e-308,4
"(Intercept)",0.391494742621183,0.0162188186456371,24.1383020042891,9.90822255356797e-129,5
"RACE_DISTANCE",0.247950414218778,0.00734314812496089,33.7662280535977,6.17844809531494e-250,5
"HOUSING_PRICE_DISTANCE",0.11450600006638,0.00706824498061081,16.2000610307772,5.0377053506078e-59,5
"PUBLIC_COMMUTE_DISTANCE",0.029916884087252,0.00794242590589353,3.76671868793296,0.000165407199493995,5
"Log_Transportation",0.0650038197417465,0.00990715828181849,6.56129819395748,5.33413293989651e-11,5
"Log_Entertainment",-0.00907972066485936,0.0137443792185592,-0.660613369325469,0.508860292999382,5
"Log_Shopping",0.166390440843736,0.0158587087370931,10.4920547821496,9.39623970739237e-26,5
"Log_Sports",0.0885297688207783,0.0139085577573474,6.36512932291712,1.95125260186566e-10,5
"Log_ArtsMuseum",0.0813117080105204,0.0119669468560364,6.79469115963401,1.08544803540346e-11,5
"Log_Grocery",-0.0339383706166453,0.0136355711143958,-2.48895849920175,0.0128117920030836,5
"Log_Office",0.152670656879673,0.0159359196036918,9.580285335043,9.67771986821447e-22,5
"Log_College",0.0953075195698213,0.0100142642930101,9.51717637773409,1.77948364983793e-21,5
"Log_Service",0.0519639267731317,0.0143479160793579,3.62170551358962,0.000292667170005319,5
"Log_HIGHWAY_NUM",0.095712902091142,0.00765822272623047,12.4980567310105,7.64984339137182e-36,5
"Log_PARK_NUM",-0.209663544944969,0.00870236221413514,-24.0927164126097,2.98017937922166e-128,5
"Log_RAILWAY_NUM",0.0913038379098992,0.00809832179515127,11.2744146527452,1.7554223438636e-29,5
"Log_WATER_NUM",0.133942204136989,0.0104412403211427,12.8281889907052,1.13997761346919e-37,5
"diff_county",0.608581255585669,0.0170054302737749,35.7874658734273,1.73031049505339e-280,5
"(Intercept)",0.179025858489694,0.0129858170235774,13.7862606692094,3.08332802269777e-43,6
"RACE_DISTANCE",0.190678825299127,0.00667363638323223,28.5719530327146,1.49936763384312e-179,6
"HOUSING_PRICE_DISTANCE",0.121815695774226,0.00652602902701569,18.6661284021183,9.33817480944638e-78,6
"PUBLIC_COMMUTE_DISTANCE",0.0122332761936822,0.00734864535625062,1.66469813151029,0.0959729959633922,6
"Log_Transportation",0.145370717024065,0.00990852469246712,14.6712776660467,9.84731932440067e-49,6
"Log_Entertainment",-0.041413984621508,0.013560619110462,-3.05398922306999,0.00225820192847233,6
"Log_Shopping",0.120657628947963,0.0155681659672551,7.75027894754881,9.16909038854047e-15,6
"Log_Sports",0.131528717573184,0.0136794153761115,9.61508324419142,6.90534724817695e-22,6
"Log_ArtsMuseum",0.144219424574256,0.0111744432972932,12.9061842936901,4.15379809343049e-38,6
"Log_Grocery",-0.0415211037797081,0.0134811887903309,-3.07992896067803,0.00207049973790545,6
"Log_Office",0.000512593899253233,0.0155469919135681,0.0329706159302679,0.973698019987096,6
"Log_College",0.0948635628765751,0.00938013703745543,10.1132384844464,4.826203535015e-24,6
"Log_Service",0.0644709622584838,0.0141881625856454,4.54399657949445,5.51975537261979e-06,6
"Log_HIGHWAY_NUM",0.0865177425730697,0.00708931644094258,12.2039611708412,2.9606296644307e-34,6
"Log_PARK_NUM",-0.224321797627001,0.00804370337817962,-27.8878754076792,3.74337821909464e-171,6
"Log_RAILWAY_NUM",0.139540888987044,0.00732357446019638,19.0536588035594,6.12665757837917e-81,6
"Log_WATER_NUM",0.0914317139091191,0.00903502245841669,10.1196996830865,4.51799745751659e-24,6
"diff_county",0.62945008232281,0.0148246843604312,42.4595942159068,0,6
"(Intercept)",0.0492619600444251,0.0107038145058692,4.60228080535338,4.17889264488765e-06,7
"RACE_DISTANCE",0.189842181645767,0.0061662856440154,30.7871209031672,3.89756707857964e-208,7
"HOUSING_PRICE_DISTANCE",0.0955677966458262,0.00610317364989149,15.6587051472025,2.89736209576103e-55,7
"PUBLIC_COMMUTE_DISTANCE",0.00342129612012575,0.00681027357805081,0.502372787365315,0.615405317393285,7
"Log_Transportation",0.21372453245956,0.00992113540588076,21.5423460839849,6.24619134466442e-103,7
"Log_Entertainment",-0.0409790621363878,0.0133708736163939,-3.06480064893769,0.00217815128488294,7
"Log_Shopping",0.112681339516333,0.0154968633168277,7.27123529533712,3.56214840809982e-13,7
"Log_Sports",0.128107571820842,0.0134332626984919,9.53659395310003,1.47600433180663e-21,7
"Log_ArtsMuseum",0.182290350856601,0.010678176242763,17.0713000715029,2.42733880752911e-65,7
"Log_Grocery",-0.0500368681050868,0.0133238269729812,-3.75544265221654,0.000173035380423882,7
"Log_Office",-0.098820001828078,0.0153574710568303,-6.43465330081983,1.23755479191498e-10,7
"Log_College",0.0732868819256225,0.00907383875799608,8.07672297031292,6.65304558006223e-16,7
"Log_Service",0.114191162332127,0.0141213447169381,8.08642268998353,6.14426872762405e-16,7
"Log_HIGHWAY_NUM",0.0560974736217963,0.00669896430275268,8.3740517319588,5.56703020312709e-17,7
"Log_PARK_NUM",-0.221476766886212,0.00761578630697573,-29.0812738119173,6.19361720255027e-186,7
"Log_RAILWAY_NUM",0.153044469856569,0.00678525207048345,22.5554582595874,1.1870334366491e-112,7
"Log_WATER_NUM",0.03981399920078,0.00807895136203207,4.92811472883601,8.30268611470861e-07,7
"diff_county",0.569631563803632,0.0134840416897839,42.2448681863103,0,7
"(Intercept)",-0.0384074331561744,0.00912961864843478,-4.20690443217572,2.58892557992382e-05,8
"RACE_DISTANCE",0.1898036312854,0.00580937660068322,32.6719447424149,3.91056712687344e-234,8
"HOUSING_PRICE_DISTANCE",0.0797294069884962,0.00580616377736222,13.7318563591601,6.54351833117355e-43,8
"PUBLIC_COMMUTE_DISTANCE",0.027441808013834,0.00637341925244595,4.30566496991432,1.66484865262939e-05,8
"Log_Transportation",0.272670386536949,0.00979432591442381,27.8396276496574,1.4383462951988e-170,8
"Log_Entertainment",-0.0214041401269044,0.0132756675613335,-1.61228352759042,0.106900256158809,8
"Log_Shopping",0.0714766984098099,0.0153358929973229,4.66074576956733,3.15065695640979e-06,8
"Log_Sports",0.106945855382935,0.0132913990416371,8.04624517313131,8.53728797281157e-16,8
"Log_ArtsMuseum",0.171932386495658,0.0102738832463976,16.7348978348516,7.2982247074369e-63,8
"Log_Grocery",-0.0642306181195742,0.0131424006853207,-4.88728198580312,1.02237609740496e-06,8
"Log_Office",-0.10906764227914,0.0151606520270962,-7.19412608931377,6.28620838579431e-13,8
"Log_College",0.05013280357889,0.00877332042645189,5.71423373843018,1.10199444144034e-08,8
"Log_Service",0.139571179028629,0.0139426367057649,10.0103862686833,1.37215738006843e-23,8
"Log_HIGHWAY_NUM",0.025737498772627,0.00643232062168407,4.00127734395934,6.30014612459202e-05,8
"Log_PARK_NUM",-0.226098565370657,0.00726457528682441,-31.1234389408458,1.16070980251348e-212,8
"Log_RAILWAY_NUM",0.150792340802441,0.00640127240550868,23.5566198796157,1.07381637011417e-122,8
"Log_WATER_NUM",-0.00559684237428165,0.00741883347247735,-0.754410028887292,0.450603051423973,8
"diff_county",0.4430436197412,0.0125708993929592,35.243589650343,4.30148836728443e-272,8
"(Intercept)",-0.0654294909455833,0.00811912706845466,-8.05868542195838,7.71192754049937e-16,9
"RACE_DISTANCE",0.178334056730526,0.00555475250140322,32.1047709480262,3.78220944303469e-226,9
"HOUSING_PRICE_DISTANCE",0.0714723188597053,0.00550268704120566,12.9886214361276,1.41961103873451e-38,9
"PUBLIC_COMMUTE_DISTANCE",0.0177211490012559,0.00598301924564753,2.96190740388267,0.00305739715197353,9
"Log_Transportation",0.294456776033069,0.00961408486302032,30.6276447762251,5.24596546142634e-206,9
"Log_Entertainment",-0.0072349609822089,0.0131162953463944,-0.551600950660033,0.581221784960412,9
"Log_Shopping",0.114989513069844,0.0153647204190767,7.48399644988488,7.20959037091108e-14,9
"Log_Sports",0.0850838547930268,0.0131697701583822,6.46054211803184,1.04328550172791e-10,9
"Log_ArtsMuseum",0.171471941058336,0.00984302553529034,17.4206538877254,5.75160599955616e-68,9
"Log_Grocery",-0.101164640233155,0.013014747070114,-7.77307770086911,7.66017194895588e-15,9
"Log_Office",-0.170641012581802,0.0149264988218139,-11.4320856229475,2.89080855854838e-30,9
"Log_College",0.0227943764422962,0.00857817143872795,2.6572535423326,0.00787801694747694,9
"Log_Service",0.220561491261497,0.0139520768745197,15.8085060199391,2.71836939934344e-56,9
"Log_HIGHWAY_NUM",0.0314821925517273,0.00629847372240261,4.99838436092071,5.78126602149323e-07,9
"Log_PARK_NUM",-0.221193192449514,0.00702787031899449,-31.4737157075433,1.98898383471078e-217,9
"Log_RAILWAY_NUM",0.126551757894759,0.00613607094770685,20.6242331572215,1.66347149424382e-94,9
"Log_WATER_NUM",0.0165470482053555,0.0067991864111167,2.43368062071383,0.0149461763826874,9
"diff_county",0.346098808152007,0.0118879038450212,29.1135268811042,2.42040035595634e-186,9
"(Intercept)",-0.10499245412709,0.00746460988970269,-14.0653638540341,6.20031411641478e-45,10
"RACE_DISTANCE",0.156954724175895,0.00534851738968816,29.3454639370717,2.73018267572081e-189,10
"HOUSING_PRICE_DISTANCE",0.0705710740845459,0.00520548640093516,13.5570566608085,7.19663760128735e-42,10
"PUBLIC_COMMUTE_DISTANCE",0.00697862787231304,0.00572965305045365,1.21798437197877,0.223229911631794,10
"Log_Transportation",0.331541215467991,0.00939382519622358,35.29352617731,7.38125197102861e-273,10
"Log_Entertainment",-0.0120146203235228,0.0131834341034356,-0.911342236723568,0.362115078577413,10
"Log_Shopping",0.104917544544304,0.0152458700470955,6.8817026657191,5.91413575725183e-12,10
"Log_Sports",0.0808196127471901,0.0131890693514425,6.12777221755609,8.9118043892929e-10,10
"Log_ArtsMuseum",0.137129646976562,0.00956181661918745,14.3413801412367,1.20632357366969e-46,10
"Log_Grocery",-0.0367501600763775,0.0129472083855745,-2.8384620824767,0.0045331504935414,10
"Log_Office",-0.174856900810066,0.0147433058382752,-11.8600877393535,1.90775110501759e-32,10
"Log_College",0.0314593154394957,0.0083702463528709,3.75846947786734,0.000170955887815384,10
"Log_Service",0.184400906057909,0.0137701610268844,13.3913398469264,6.79438884789189e-41,10
"Log_HIGHWAY_NUM",-0.000423082922066463,0.00627615145222105,-0.0674112033922858,0.946254350460996,10
"Log_PARK_NUM",-0.195435534750508,0.00684929256924203,-28.5336818035992,4.47780046042581e-179,10
"Log_RAILWAY_NUM",0.0855203992007147,0.0059104551389655,14.4693424093365,1.89273024509788e-47,10
"Log_WATER_NUM",0.0162198429698852,0.00635369862563556,2.55281906265467,0.0106854990021332,10
"diff_county",0.27279507866684,0.0113863448574493,23.9580903338238,7.60973616119808e-127,10
"(Intercept)",-0.138136704820884,0.00712064807504637,-19.3994568141867,7.79910742776039e-84,11
"RACE_DISTANCE",0.145879021569785,0.00515623316488653,28.2917814041474,4.36195649182407e-176,11
"HOUSING_PRICE_DISTANCE",0.0636902749096588,0.00504713747912838,12.6190885770478,1.65728213705002e-36,11
"PUBLIC_COMMUTE_DISTANCE",0.0339334183174641,0.00546777774340217,6.20607126147559,5.43255519068555e-10,11
"Log_Transportation",0.31923154467066,0.00911178240428479,35.0350272324922,6.59209161578747e-269,11
"Log_Entertainment",-0.00525767713402353,0.0133301754503119,-0.394419199778839,0.693271570941554,11
"Log_Shopping",0.142980941064994,0.0152739978233043,9.36106857674426,7.89342889257983e-21,11
"Log_Sports",0.0898028848824563,0.0132378613027406,6.78379103910572,1.17062613817855e-11,11
"Log_ArtsMuseum",0.0790826692293049,0.00930328348441048,8.50051160558783,1.8875693231141e-17,11
"Log_Grocery",-0.0188641179539443,0.0129425997381042,-1.4575215440223,0.144972468814173,11
"Log_Office",-0.162445684602947,0.0147033251693119,-11.048227712599,2.23585194953948e-28,11
"Log_College",0.0442241988117154,0.00820755788212388,5.38822868469025,7.11554776541746e-08,11
"Log_Service",0.140319029110314,0.0137497840206439,10.2051805977199,1.87971130290077e-24,11
"Log_HIGHWAY_NUM",-0.0239577765508007,0.00624840668296777,-3.83422170904882,0.000125962490511065,11
"Log_PARK_NUM",-0.201672639361152,0.00676806611729576,-29.7976757120883,4.18710417838608e-195,11
"Log_RAILWAY_NUM",0.0536220656309008,0.0056955091027479,9.41479763504018,4.73994566125544e-21,11
"Log_WATER_NUM",0.0256969712158407,0.00601691859933379,4.27078591667933,1.9478532278974e-05,11
"diff_county",0.237487634751545,0.0110610541997003,21.4706148676118,2.93114716186116e-102,11
"(Intercept)",-0.163993146377755,0.00699290373426416,-23.4513662148978,1.28015014650823e-121,12
"RACE_DISTANCE",0.126870110102442,0.0049996082339479,25.376010312364,4.64128358311411e-142,12
"HOUSING_PRICE_DISTANCE",0.0472656370136352,0.0048536131253437,9.738237431169,2.07115436536621e-22,12
"PUBLIC_COMMUTE_DISTANCE",0.059301318228166,0.00520771519755447,11.387204556811,4.8427786335779e-30,12
"Log_Transportation",0.317255393326345,0.00881755612575682,35.9799686899203,1.72113363579261e-283,12
"Log_Entertainment",0.0286058699910063,0.0133305292311146,2.14589154676903,0.0318816323876637,12
"Log_Shopping",0.185042334031677,0.0152102239858811,12.1656547729634,4.73632192088261e-34,12
"Log_Sports",0.0755262228316605,0.0131557853316361,5.74091328854695,9.41673026124896e-09,12
"Log_ArtsMuseum",0.0728708339620004,0.00908547077953641,8.02058976692,1.05238645703864e-15,12
"Log_Grocery",-0.0646744898643371,0.0127786647893912,-5.06113048039494,4.16777855663307e-07,12
"Log_Office",-0.168035437844219,0.0145200549408125,-11.572644768162,5.67072322744149e-31,12
"Log_College",0.0315225097592626,0.00803848180236197,3.92145065875503,8.80174731521838e-05,12
"Log_Service",0.123172432825132,0.0136414269882839,9.02929238494774,1.7278543475455e-19,12
"Log_HIGHWAY_NUM",-0.0245743007818924,0.00629622355055599,-3.90302227749241,9.49989549540611e-05,12
"Log_PARK_NUM",-0.187848052082084,0.00666789584065441,-28.1720135663739,1.28821242545704e-174,12
"Log_RAILWAY_NUM",0.0352422879666631,0.00557956216989034,6.31631782092962,2.678688840526e-10,12
"Log_WATER_NUM",0.0181726186851625,0.00568296785677221,3.19773385019356,0.00138512054209658,12
"diff_county",0.230948183008326,0.0108374153947607,21.3102639878487,9.11798244970318e-101,12
"(Intercept)",-0.185677705387016,0.00700844397242864,-26.4934279445589,1.15388496542821e-154,13
"RACE_DISTANCE",0.121361418204932,0.0048967226840308,24.7842130412482,1.32678652990016e-135,13
"HOUSING_PRICE_DISTANCE",0.0303174318003939,0.00468884544169401,6.46586290322266,1.00722366285758e-10,13
"PUBLIC_COMMUTE_DISTANCE",0.0641735117068876,0.00499859819210146,12.8383017079251,1.0004510272777e-37,13
"Log_Transportation",0.312888567960568,0.00858143161257771,36.4611153577185,4.58599448448298e-291,13
"Log_Entertainment",0.000993979365628693,0.0132735144939321,0.0748844148309843,0.940306676899911,13
"Log_Shopping",0.263996832020448,0.0151936959445437,17.3754189226917,1.26677803784093e-67,13
"Log_Sports",0.0586950507758603,0.0132434679714337,4.43200005485466,9.33629941176077e-06,13
"Log_ArtsMuseum",0.0110622005338257,0.00891477662552658,1.24088364728625,0.214648734535644,13
"Log_Grocery",-0.116019569526738,0.0127604192401876,-9.09214402308555,9.71049517186957e-20,13
"Log_Office",-0.10361132270918,0.0142950887759622,-7.24803632443381,4.22857223023388e-13,13
"Log_College",0.0553550458481618,0.00796072320848898,6.95351972407903,3.56283111068761e-12,13
"Log_Service",0.112594499618742,0.0135681329300745,8.29845198296745,1.05476717267266e-16,13
"Log_HIGHWAY_NUM",-0.0346065840588989,0.00636088522013827,-5.44052955858031,5.3122424549353e-08,13
"Log_PARK_NUM",-0.161397436287901,0.00658188197768254,-24.521472252945,8.71913416108801e-133,13
"Log_RAILWAY_NUM",0.0126218953541077,0.00548100433419033,2.3028435273026,0.0212876484999999,13
"Log_WATER_NUM",0.0210394861407534,0.00542539688951033,3.87796258397832,0.000105334912221997,13
"diff_county",0.203698561034054,0.0106637429525441,19.1019759141378,2.43110388816396e-81,13
"(Intercept)",-0.210437311192358,0.00718383593341607,-29.2931677648003,1.26725224722492e-188,14
"RACE_DISTANCE",0.0939910364437718,0.00479987602348348,19.5819716975853,2.20324957076185e-85,14
"HOUSING_PRICE_DISTANCE",0.0446677534954296,0.004566368940303,9.78189762574588,1.34661717501678e-22,14
"PUBLIC_COMMUTE_DISTANCE",0.0524053191469734,0.00484332602809032,10.8201097433939,2.76446163291573e-27,14
"Log_Transportation",0.294557746282514,0.0083590818201184,35.2380503769661,5.22955695442677e-272,14
"Log_Entertainment",0.0532087059097717,0.0133957542974998,3.97205746896259,7.12545234507535e-05,14
"Log_Shopping",0.293573422538953,0.0151629371164464,19.3612504150354,1.63859434312283e-83,14
"Log_Sports",0.0721521572287275,0.0133451377050771,5.40662515616288,6.42233550083482e-08,14
"Log_ArtsMuseum",-0.025803259319375,0.00873744659562561,-2.95318077621137,0.00314517717874149,14
"Log_Grocery",-0.139185933878863,0.0127102471269148,-10.9506866773761,6.59457778971951e-28,14
"Log_Office",-0.0770996852098923,0.0141632160050241,-5.4436566654454,5.21977834357342e-08,14
"Log_College",0.02165468535667,0.00789080878186896,2.74429224624311,0.00606415250926719,14
"Log_Service",0.0884064742950095,0.0135076714939423,6.54490852362355,5.95318138564879e-11,14
"Log_HIGHWAY_NUM",-0.0343843215657279,0.00643684630737124,-5.34179626540908,9.20300545408575e-08,14
"Log_PARK_NUM",-0.126579187168036,0.00657040983258416,-19.2650367927281,1.05590328603737e-82,14
"Log_RAILWAY_NUM",0.0140544386986036,0.00541949561737099,2.59331120290147,0.00950567134996701,14
"Log_WATER_NUM",0.0115224164523903,0.00520542901164861,2.21353829369408,0.0268605561881744,14
"diff_county",0.189504769148912,0.0106077803008575,17.8646958905807,2.221394106089e-71,14
"(Intercept)",-0.247564729909364,0.00744779654506503,-33.239996341388,2.8475696655629e-242,15
"RACE_DISTANCE",0.0572256420491155,0.00475635798442476,12.0313992841808,2.43006910867244e-33,15
"HOUSING_PRICE_DISTANCE",0.0539532659597827,0.00447683707640688,12.0516483041384,1.90109773485392e-33,15
"PUBLIC_COMMUTE_DISTANCE",0.0483588685056445,0.0047038198323868,10.2807654690946,8.6041502109846e-25,15
"Log_Transportation",0.291505271389692,0.00820930316403749,35.5091370808049,3.5526884878538e-276,15
"Log_Entertainment",0.0732344662962473,0.0135055128479146,5.42256092907686,5.87511789055685e-08,15
"Log_Shopping",0.352618639561243,0.0152315110854242,23.1506012491881,1.43361976336877e-118,15
"Log_Sports",0.0976954083535058,0.013533999442446,7.21851724384651,5.25574735858374e-13,15
"Log_ArtsMuseum",-0.0589592513692541,0.00866245465191224,-6.80629841522331,1.00141883486193e-11,15
"Log_Grocery",-0.188014871649197,0.0128018729933478,-14.6865128053446,7.86589069498903e-49,15
"Log_Office",-0.0908553142721974,0.0141728339365405,-6.41052556454173,1.45018833116724e-10,15
"Log_College",0.0380731525138435,0.00786269075202892,4.84225486090992,1.28373960799093e-06,15
"Log_Service",0.0833225752798464,0.0135481459853968,6.15010905327251,7.74296893306757e-10,15
"Log_HIGHWAY_NUM",-0.0380253431526961,0.00652949090543702,-5.82363061736298,5.7582771364579e-09,15
"Log_PARK_NUM",-0.0961370592409753,0.00655504782257493,-14.6661110403938,1.06263412464993e-48,15
"Log_RAILWAY_NUM",0.0188487364597876,0.00536574679231289,3.51278902813506,0.000443429421775265,15
"Log_WATER_NUM",0.00390325898238061,0.00504614597873433,0.773512894559507,0.439218900502534,15
"diff_county",0.173219352814273,0.0105947907518744,16.3494831442167,4.38685128892694e-60,15
"(Intercept)",-0.291922914943861,0.00774426246143255,-37.6953798244411,0,16
"RACE_DISTANCE",0.0325991144857349,0.00469855431244326,6.93811592204056,3.97363606858679e-12,16
"HOUSING_PRICE_DISTANCE",0.0694244122008647,0.0043039040231797,16.1305669984653,1.55585483606763e-58,16
"PUBLIC_COMMUTE_DISTANCE",0.0322405150301109,0.00461774160508487,6.98187940932185,2.91257090930456e-12,16
"Log_Transportation",0.269337484369499,0.00806901988892169,33.3792069021028,2.74674328538947e-244,16
"Log_Entertainment",0.0524641181891184,0.013635133788573,3.84771568820882,0.000119224298825045,16
"Log_Shopping",0.393770169482913,0.0152344775430254,25.8473038127381,2.60898842536987e-147,16
"Log_Sports",0.114504654663421,0.013646553758857,8.39073781460055,4.83100632638325e-17,16
"Log_ArtsMuseum",-0.0491811353951576,0.00856811636770677,-5.74001720851052,9.46669309354497e-09,16
"Log_Grocery",-0.238419196998089,0.0128199826755181,-18.5974663954414,3.36856419490267e-77,16
"Log_Office",-0.0753917094593074,0.0141114033836659,-5.34260891064697,9.16182905407812e-08,16
